date,city,high_temp_f,precip_inches,rain_flag,severe_weather_flag
2025-04-23,Franklin,62.8,0.0,0,0
2025-04-23,Brentwood,64.4,0.41,1,0
2025-04-23,Spring Hill,62.5,0.0,0,0
2025-04-23,Nashville,68.6,0.0,0,0
2025-04-24,Nolensville,84.5,0.42,1,0
2025-04-24,Franklin,65.4,1.43,1,1
2025-04-24,Brentwood,72.0,0.84,1,0
2025-04-24,Spring Hill,56.5,0.0,0,0
2025-04-24,Nashville,70.2,0.0,0,0
2025-04-25,Nolensville,54.1,0.0,0,0
2025-04-25,Franklin,82.8,0.0,0,0
2025-04-25,Brentwood,66.2,0.64,1,0
2025-04-25,Spring Hill,65.6,0.0,0,0
2025-04-25,Nashville,70.1,0.0,0,0
2025-04-26,Nolensville,67.1,0.0,0,0
2025-04-26,Franklin,68.4,0.0,0,0
2025-04-26,Brentwood,76.5,0.0,0,0
2025-04-26,Spring Hill,80.0,0.0,0,0
2025-04-26,Nashville,79.4,0.0,0,0
2025-04-27,Nolensville,90.9,0.14,1,0
2025-04-27,Franklin,70.8,0.0,0,0
2025-04-27,Brentwood,63.3,0.0,0,0
2025-04-27,Spring Hill,76.1,0.0,0,0
2025-04-27,Nashville,61.3,0.0,0,0
2025-04-28,Nolensville,76.6,0.36,1,0
2025-04-28,Franklin,67.4,0.0,0,0
2025-04-28,Brentwood,68.2,0.08,1,0
2025-04-28,Spring Hill,60.7,0.0,0,0
2025-04-28,Nashville,69.6,0.0,0,0
2025-04-29,Nolensville,69.5,0.0,0,0
2025-04-29,Franklin,63.6,0.23,1,0
2025-04-29,Brentwood,71.4,0.0,0,0
2025-04-29,Spring Hill,62.5,0.03,1,0
2025-04-29,Nashville,78.6,0.0,0,0
2025-04-30,Nolensville,70.0,0.0,0,0
2025-04-30,Franklin,64.7,0.0,0,0
2025-04-30,Brentwood,63.3,0.12,1,0
2025-04-30,Spring Hill,76.1,0.0,0,0
2025-04-30,Nashville,59.1,0.0,0,0
2025-05-01,Nolensville,78.8,0.0,0,0
2025-05-01,Franklin,78.8,0.0,0,0
2025-05-01,Brentwood,81.4,0.0,0,0
2025-05-01,Spring Hill,73.4,0.92,1,0
2025-05-01,Nashville,72.8,1.1,1,1
2025-05-02,Nolensville,75.1,0.0,0,0
2025-05-02,Franklin,72.9,0.0,0,0
2025-05-02,Brentwood,69.9,0.32,1,0
2025-05-02,Spring Hill,74.2,0.0,0,0
2025-05-02,Nashville,87.7,0.19,1,0
2025-05-03,Nolensville,70.9,0.0,0,0
2025-05-03,Franklin,76.1,0.0,0,0
2025-05-03,Brentwood,77.8,0.0,0,0
2025-05-03,Spring Hill,78.4,0.0,0,0
2025-05-03,Nashville,78.3,0.31,1,0
2025-05-04,Nolensville,75.8,0.0,0,0
2025-05-04,Franklin,80.3,0.1,1,0
2025-05-04,Brentwood,71.0,0.0,0,0
2025-05-04,Spring Hill,65.5,0.1,1,0
2025-05-04,Nashville,83.3,0.0,0,0
2025-05-05,Nolensville,80.0,0.0,0,0
2025-05-05,Franklin,88.9,0.0,0,0
2025-05-05,Brentwood,86.7,0.5,1,0
2025-05-05,Spring Hill,77.1,0.31,1,0
2025-05-05,Nashville,61.7,0.0,0,0
2025-05-06,Nolensville,75.4,0.0,0,0
2025-05-06,Franklin,72.1,0.11,1,0
2025-05-06,Brentwood,78.8,0.0,0,0
2025-05-06,Spring Hill,74.6,0.0,0,0
2025-05-06,Nashville,76.6,0.0,0,0
2025-05-07,Nolensville,68.8,0.0,0,0
2025-05-07,Franklin,81.9,0.0,0,0
2025-05-07,Brentwood,72.9,0.0,0,0
2025-05-07,Spring Hill,78.5,0.2,1,0
2025-05-07,Nashville,60.7,0.45,1,0
2025-05-08,Nolensville,75.0,0.04,1,0
2025-05-08,Franklin,68.0,0.63,1,0
2025-05-08,Brentwood,65.4,0.0,0,0
2025-05-08,Spring Hill,72.7,1.29,1,0
2025-05-08,Nashville,71.2,0.2,1,0
2025-05-09,Nolensville,80.3,0.0,0,0
2025-05-09,Franklin,87.2,0.84,1,0
2025-05-09,Brentwood,67.9,0.0,0,0
2025-05-09,Spring Hill,76.5,0.0,0,0
2025-05-09,Nashville,68.9,0.0,0,0
2025-05-10,Nolensville,75.7,0.0,0,0
2025-05-10,Franklin,71.2,0.28,1,0
2025-05-10,Brentwood,72.3,0.0,0,0
2025-05-10,Spring Hill,75.6,0.93,1,0
2025-05-10,Nashville,70.7,0.0,0,0
2025-05-11,Nolensville,69.9,0.4,1,0
2025-05-11,Franklin,85.5,0.0,0,0
2025-05-11,Brentwood,81.4,0.0,0,0
2025-05-11,Spring Hill,71.1,0.56,1,0
2025-05-11,Nashville,66.3,0.0,0,0
2025-05-12,Nolensville,65.5,0.0,0,0
2025-05-12,Franklin,64.4,0.0,0,0
2025-05-12,Brentwood,78.6,0.0,0,0
2025-05-12,Spring Hill,81.9,0.6,1,0
2025-05-12,Nashville,69.3,0.01,1,0
2025-05-13,Nolensville,68.9,0.08,1,0
2025-05-13,Franklin,76.1,0.0,0,0
2025-05-13,Brentwood,76.0,0.0,0,0
2025-05-13,Spring Hill,74.3,0.0,0,0
2025-05-13,Nashville,78.8,0.0,0,0
2025-05-14,Nolensville,93.3,0.23,1,0
2025-05-14,Franklin,77.5,0.0,0,0
2025-05-14,Brentwood,75.6,0.15,1,0
2025-05-14,Spring Hill,79.8,0.0,0,0
2025-05-14,Nashville,73.8,0.0,0,0
2025-05-15,Nolensville,70.3,0.13,1,0
2025-05-15,Franklin,82.2,0.47,1,0
2025-05-15,Brentwood,72.4,0.0,0,0
2025-05-15,Spring Hill,78.7,0.0,0,0
2025-05-15,Nashville,75.7,0.0,0,0
2025-05-16,Nolensville,77.6,0.0,0,0
2025-05-16,Franklin,71.5,0.0,0,0
2025-05-16,Brentwood,68.6,0.22,1,0
2025-05-16,Spring Hill,69.7,0.1,1,0
2025-05-16,Nashville,66.4,0.0,0,0
2025-05-17,Nolensville,60.9,0.0,0,0
2025-05-17,Franklin,72.5,0.0,0,0
2025-05-17,Brentwood,83.6,0.59,1,0
2025-05-17,Spring Hill,87.2,0.09,1,0
2025-05-17,Nashville,80.2,0.25,1,0
2025-05-18,Nolensville,70.8,0.0,0,0
2025-05-18,Franklin,82.7,0.0,0,0
2025-05-18,Brentwood,74.9,0.0,0,0
2025-05-18,Spring Hill,63.8,0.0,0,0
2025-05-18,Nashville,81.5,0.0,0,0
2025-05-19,Nolensville,78.2,0.32,1,0
2025-05-19,Franklin,67.7,0.36,1,0
2025-05-19,Brentwood,86.0,0.0,0,0
2025-05-19,Spring Hill,78.0,0.04,1,0
2025-05-19,Nashville,78.6,0.39,1,0
2025-05-20,Nolensville,80.8,0.38,1,0
2025-05-20,Franklin,69.2,0.0,0,0
2025-05-20,Brentwood,76.1,0.22,1,0
2025-05-20,Spring Hill,77.0,0.69,1,0
2025-05-20,Nashville,71.2,0.0,0,0
2025-05-21,Nolensville,88.5,0.42,1,0
2025-05-21,Franklin,81.5,0.0,0,0
2025-05-21,Brentwood,80.5,0.4,1,0
2025-05-21,Spring Hill,79.5,0.53,1,0
2025-05-21,Nashville,69.7,0.27,1,0
2025-05-22,Nolensville,78.2,0.0,0,0
2025-05-22,Franklin,83.3,0.0,0,0
2025-05-22,Brentwood,69.7,0.18,1,0
2025-05-22,Spring Hill,73.5,0.0,0,0
2025-05-22,Nashville,77.0,0.0,0,0
2025-05-23,Nolensville,73.9,0.0,0,0
2025-05-23,Franklin,79.5,0.0,0,0
2025-05-23,Brentwood,64.1,0.0,0,0
2025-05-23,Spring Hill,74.7,1.01,1,1
2025-05-23,Nashville,81.3,0.0,0,0
2025-05-24,Nolensville,73.5,0.0,0,0
2025-05-24,Franklin,84.3,0.0,0,0
2025-05-24,Brentwood,81.2,0.0,0,0
2025-05-24,Spring Hill,75.6,0.0,0,0
2025-05-24,Nashville,75.2,0.09,1,0
2025-05-25,Nolensville,68.0,0.0,0,0
2025-05-25,Franklin,76.7,0.0,0,0
2025-05-25,Brentwood,73.0,0.17,1,0
2025-05-25,Spring Hill,56.3,0.0,0,0
2025-05-25,Nashville,95.1,0.0,0,0
2025-05-26,Nolensville,68.3,0.32,1,0
2025-05-26,Franklin,88.9,0.0,0,0
2025-05-26,Brentwood,72.2,0.14,1,0
2025-05-26,Spring Hill,63.7,0.0,0,0
2025-05-26,Nashville,69.7,0.4,1,0
2025-05-27,Nolensville,54.0,0.0,0,0
2025-05-27,Franklin,72.7,0.0,0,0
2025-05-27,Brentwood,86.6,0.63,1,0
2025-05-27,Spring Hill,75.7,0.0,0,0
2025-05-27,Nashville,75.6,0.0,0,0
2025-05-28,Nolensville,77.2,0.0,0,0
2025-05-28,Franklin,69.4,0.44,1,0
2025-05-28,Brentwood,77.0,0.11,1,0
2025-05-28,Spring Hill,71.7,0.0,0,0
2025-05-28,Nashville,64.6,0.49,1,0
2025-05-29,Nolensville,93.6,0.0,0,0
2025-05-29,Franklin,85.1,0.0,0,0
2025-05-29,Brentwood,89.0,0.49,1,0
2025-05-29,Spring Hill,77.9,0.0,0,0
2025-05-29,Nashville,78.7,0.1,1,0
2025-05-30,Nolensville,87.3,0.0,0,0
2025-05-30,Franklin,71.6,0.15,1,0
2025-05-30,Brentwood,67.0,0.0,0,0
2025-05-30,Spring Hill,74.6,0.0,0,0
2025-05-30,Nashville,83.8,0.0,0,0
2025-05-31,Nolensville,77.9,0.0,0,0
2025-05-31,Franklin,75.2,0.0,0,0
2025-05-31,Brentwood,81.0,0.73,1,0
2025-05-31,Spring Hill,81.5,0.0,0,0
2025-05-31,Nashville,63.3,0.56,1,0
2025-06-01,Nolensville,87.0,0.0,0,0
2025-06-01,Franklin,78.4,0.0,0,0
2025-06-01,Brentwood,87.0,0.0,0,0
2025-06-01,Spring Hill,91.8,0.0,0,0
2025-06-01,Nashville,79.9,0.0,0,0
2025-06-02,Nolensville,90.1,0.0,0,0
2025-06-02,Franklin,86.0,0.28,1,0
2025-06-02,Brentwood,85.7,0.0,0,0
2025-06-02,Spring Hill,81.7,0.0,0,0
2025-06-02,Nashville,86.3,0.0,0,0
2025-06-03,Nolensville,82.9,0.0,0,0
2025-06-03,Franklin,99.7,0.0,0,0
2025-06-03,Brentwood,81.3,0.12,1,0
2025-06-03,Spring Hill,89.7,0.0,0,0
2025-06-03,Nashville,82.1,0.27,1,0
2025-06-04,Nolensville,82.7,0.0,0,0
2025-06-04,Franklin,89.3,0.09,1,0
2025-06-04,Brentwood,90.1,0.0,0,0
2025-06-04,Spring Hill,87.5,1.17,1,0
2025-06-04,Nashville,90.0,0.17,1,0
2025-06-05,Nolensville,104.0,1.05,1,0
2025-06-05,Franklin,77.1,0.0,0,0
2025-06-05,Brentwood,73.5,0.0,0,0
2025-06-05,Spring Hill,85.4,0.0,0,0
2025-06-05,Nashville,96.9,0.0,0,0
2025-06-06,Nolensville,88.6,0.56,1,0
2025-06-06,Franklin,74.9,0.0,0,0
2025-06-06,Brentwood,84.2,0.0,0,0
2025-06-06,Spring Hill,92.6,0.0,0,0
2025-06-06,Nashville,86.2,0.0,0,0
2025-06-07,Nolensville,73.1,0.0,0,0
2025-06-07,Franklin,84.1,0.5,1,0
2025-06-07,Brentwood,62.2,0.0,0,0
2025-06-07,Spring Hill,83.3,0.0,0,0
2025-06-07,Nashville,77.8,0.0,0,0
2025-06-08,Nolensville,89.9,0.0,0,0
2025-06-08,Franklin,81.0,0.0,0,0
2025-06-08,Brentwood,86.9,0.29,1,0
2025-06-08,Spring Hill,80.8,1.31,1,1
2025-06-08,Nashville,83.5,0.0,0,0
2025-06-09,Nolensville,81.3,0.29,1,0
2025-06-09,Franklin,67.5,0.0,0,0
2025-06-09,Brentwood,83.0,0.05,1,0
2025-06-09,Spring Hill,79.3,0.0,0,0
2025-06-09,Nashville,79.9,0.0,0,0
2025-06-10,Nolensville,79.4,0.0,0,0
2025-06-10,Franklin,82.3,0.0,0,0
2025-06-10,Brentwood,70.8,0.0,0,0
2025-06-10,Spring Hill,70.4,0.0,0,0
2025-06-10,Nashville,78.3,0.13,1,0
2025-06-11,Nolensville,76.9,0.0,0,0
2025-06-11,Franklin,86.8,0.09,1,0
2025-06-11,Brentwood,76.0,0.63,1,0
2025-06-11,Spring Hill,88.4,0.0,0,0
2025-06-11,Nashville,84.2,0.24,1,0
2025-06-12,Nolensville,71.7,0.0,0,0
2025-06-12,Franklin,92.5,0.15,1,0
2025-06-12,Brentwood,82.4,0.51,1,0
2025-06-12,Spring Hill,87.6,0.0,0,0
2025-06-12,Nashville,84.6,0.21,1,0
2025-06-13,Nolensville,84.7,0.0,0,0
2025-06-13,Franklin,85.3,0.0,0,0
2025-06-13,Brentwood,75.6,0.19,1,0
2025-06-13,Spring Hill,88.0,0.0,0,0
2025-06-13,Nashville,76.3,0.0,0,0
2025-06-14,Nolensville,85.9,0.23,1,0
2025-06-14,Franklin,81.6,0.0,0,0
2025-06-14,Brentwood,95.1,0.0,0,0
2025-06-14,Spring Hill,92.3,0.0,0,0
2025-06-14,Nashville,73.7,0.0,0,0
2025-06-15,Nolensville,78.2,0.0,0,0
2025-06-15,Franklin,83.4,0.0,0,0
2025-06-15,Brentwood,92.8,0.0,0,0
2025-06-15,Spring Hill,80.9,0.0,0,0
2025-06-15,Nashville,84.5,0.0,0,0
2025-06-16,Nolensville,85.3,0.0,0,0
2025-06-16,Franklin,92.7,0.0,0,0
2025-06-16,Brentwood,77.3,0.27,1,0
2025-06-16,Spring Hill,87.5,0.0,0,0
2025-06-16,Nashville,76.4,0.33,1,0
2025-06-17,Nolensville,83.6,0.0,0,0
2025-06-17,Franklin,90.8,0.61,1,0
2025-06-17,Brentwood,74.8,0.0,0,0
2025-06-17,Spring Hill,91.9,0.0,0,0
2025-06-17,Nashville,86.3,0.0,0,0
2025-06-18,Nolensville,91.4,0.0,0,0
2025-06-18,Franklin,77.6,0.48,1,0
2025-06-18,Brentwood,79.3,0.0,0,0
2025-06-18,Spring Hill,72.3,0.1,1,0
2025-06-18,Nashville,80.3,0.13,1,0
2025-06-19,Nolensville,97.2,0.0,0,0
2025-06-19,Franklin,86.5,0.0,0,0
2025-06-19,Brentwood,89.9,0.0,0,0
2025-06-19,Spring Hill,78.2,0.0,0,0
2025-06-19,Nashville,71.2,1.38,1,0
2025-06-20,Nolensville,88.3,0.14,1,0
2025-06-20,Franklin,85.8,0.0,0,0
2025-06-20,Brentwood,79.5,0.0,0,0
2025-06-20,Spring Hill,81.1,0.0,0,0
2025-06-20,Nashville,81.7,0.0,0,0
2025-06-21,Nolensville,82.8,0.0,0,0
2025-06-21,Franklin,90.9,0.0,0,0
2025-06-21,Brentwood,80.9,0.0,0,0
2025-06-21,Spring Hill,85.0,0.0,0,0
2025-06-21,Nashville,91.9,0.0,0,0
2025-06-22,Nolensville,88.1,0.03,1,0
2025-06-22,Franklin,73.9,0.43,1,0
2025-06-22,Brentwood,80.5,0.04,1,0
2025-06-22,Spring Hill,80.1,0.44,1,0
2025-06-22,Nashville,81.6,0.31,1,0
2025-06-23,Nolensville,82.2,0.0,0,0
2025-06-23,Franklin,79.1,0.0,0,0
2025-06-23,Brentwood,85.6,0.0,0,0
2025-06-23,Spring Hill,72.4,0.0,0,0
2025-06-23,Nashville,78.3,0.0,0,0
2025-06-24,Nolensville,89.5,0.05,1,0
2025-06-24,Franklin,84.0,0.19,1,0
2025-06-24,Brentwood,80.4,0.0,0,0
2025-06-24,Spring Hill,90.2,0.0,0,0
2025-06-24,Nashville,91.7,0.0,0,0
2025-06-25,Nolensville,76.7,0.0,0,0
2025-06-25,Franklin,65.6,0.0,0,0
2025-06-25,Brentwood,82.8,0.0,0,0
2025-06-25,Spring Hill,70.8,0.0,0,0
2025-06-25,Nashville,89.7,0.28,1,0
2025-06-26,Nolensville,73.7,0.0,0,0
2025-06-26,Franklin,78.6,0.0,0,0
2025-06-26,Brentwood,76.1,0.12,1,0
2025-06-26,Spring Hill,71.3,0.0,0,0
2025-06-26,Nashville,93.6,0.09,1,0
2025-06-27,Nolensville,84.0,0.0,0,0
2025-06-27,Franklin,86.9,0.74,1,0
2025-06-27,Brentwood,84.2,0.0,0,0
2025-06-27,Spring Hill,82.1,0.0,0,0
2025-06-27,Nashville,84.5,0.09,1,0
2025-06-28,Nolensville,77.2,0.22,1,0
2025-06-28,Franklin,69.2,0.0,0,0
2025-06-28,Brentwood,79.3,0.18,1,0
2025-06-28,Spring Hill,97.4,0.0,0,0
2025-06-28,Nashville,92.7,0.0,0,0
2025-06-29,Nolensville,86.9,0.62,1,0
2025-06-29,Franklin,77.1,0.33,1,0
2025-06-29,Brentwood,89.0,0.1,1,0
2025-06-29,Spring Hill,73.9,0.0,0,0
2025-06-29,Nashville,86.1,0.0,0,0
2025-06-30,Nolensville,74.6,0.0,0,0
2025-06-30,Franklin,87.6,0.0,0,0
2025-06-30,Brentwood,91.5,0.1,1,0
2025-06-30,Spring Hill,77.9,0.0,0,0
2025-06-30,Nashville,91.3,0.31,1,0
2025-07-01,Nolensville,94.2,0.0,0,0
2025-07-01,Franklin,86.2,0.0,0,0
2025-07-01,Brentwood,86.7,0.0,0,0
2025-07-01,Spring Hill,88.1,1.07,1,0
2025-07-01,Nashville,86.6,0.0,0,0
2025-07-02,Nolensville,92.6,0.05,1,0
2025-07-02,Franklin,87.4,0.96,1,0
2025-07-02,Brentwood,89.8,0.1,1,0
2025-07-02,Spring Hill,88.1,0.0,0,0
2025-07-02,Nashville,84.2,0.0,0,0
2025-07-03,Nolensville,90.9,0.0,0,0
2025-07-03,Franklin,83.9,0.25,1,0
2025-07-03,Brentwood,84.6,0.0,0,0
2025-07-03,Spring Hill,76.2,0.0,0,0
2025-07-03,Nashville,99.1,0.0,0,0
2025-07-04,Nolensville,88.0,0.0,0,0
2025-07-04,Franklin,99.4,0.0,0,0
2025-07-04,Brentwood,88.3,0.0,0,0
2025-07-04,Spring Hill,92.6,0.15,1,0
2025-07-04,Nashville,83.6,0.0,0,0
2025-07-05,Nolensville,87.6,1.05,1,0
2025-07-05,Franklin,83.1,0.0,0,0
2025-07-05,Brentwood,80.3,0.0,0,0
2025-07-05,Spring Hill,103.6,0.0,0,0
2025-07-05,Nashville,87.4,0.0,0,0
2025-07-06,Nolensville,81.3,0.25,1,0
2025-07-06,Franklin,97.8,0.0,0,0
2025-07-06,Brentwood,83.3,0.0,0,0
2025-07-06,Spring Hill,87.4,0.0,0,0
2025-07-06,Nashville,109.0,0.37,1,0
2025-07-07,Nolensville,88.0,0.0,0,0
2025-07-07,Franklin,80.7,0.0,0,0
2025-07-07,Brentwood,91.6,0.0,0,0
2025-07-07,Spring Hill,92.0,0.0,0,0
2025-07-07,Nashville,94.6,0.0,0,0
2025-07-08,Nolensville,79.8,0.24,1,0
2025-07-08,Franklin,84.7,0.0,0,0
2025-07-08,Brentwood,79.7,0.0,0,0
2025-07-08,Spring Hill,86.4,0.0,0,0
2025-07-08,Nashville,81.0,0.05,1,0
2025-07-09,Nolensville,93.2,0.0,0,0
2025-07-09,Franklin,84.9,0.0,0,0
2025-07-09,Brentwood,83.0,0.8,1,0
2025-07-09,Spring Hill,92.2,0.01,1,0
2025-07-09,Nashville,90.7,0.43,1,0
2025-07-10,Nolensville,86.1,0.0,0,0
2025-07-10,Franklin,85.8,0.0,0,0
2025-07-10,Brentwood,76.9,0.0,0,0
2025-07-10,Spring Hill,102.3,0.0,0,0
2025-07-10,Nashville,86.3,0.41,1,0
2025-07-11,Nolensville,86.7,0.0,0,0
2025-07-11,Franklin,83.1,0.0,0,0
2025-07-11,Brentwood,93.8,0.0,0,0
2025-07-11,Spring Hill,89.0,0.0,0,0
2025-07-11,Nashville,86.4,0.0,0,0
2025-07-12,Nolensville,90.3,0.0,0,0
2025-07-12,Franklin,87.3,0.0,0,0
2025-07-12,Brentwood,100.0,0.0,0,0
2025-07-12,Spring Hill,93.5,0.0,0,0
2025-07-12,Nashville,91.4,0.04,1,0
2025-07-13,Nolensville,91.7,0.47,1,0
2025-07-13,Franklin,81.1,0.0,0,0
2025-07-13,Brentwood,77.5,0.0,0,0
2025-07-13,Spring Hill,93.2,0.0,0,0
2025-07-13,Nashville,94.1,0.0,0,0
2025-07-14,Nolensville,83.7,0.15,1,0
2025-07-14,Franklin,88.9,0.19,1,0
2025-07-14,Brentwood,77.3,0.09,1,0
2025-07-14,Spring Hill,90.1,0.0,0,0
2025-07-14,Nashville,81.4,0.66,1,0
2025-07-15,Nolensville,91.4,0.0,0,0
2025-07-15,Franklin,90.4,0.0,0,0
2025-07-15,Brentwood,88.7,0.0,0,0
2025-07-15,Spring Hill,82.8,0.52,1,0
2025-07-15,Nashville,82.6,0.0,0,0
2025-07-16,Nolensville,94.9,0.0,0,0
2025-07-16,Franklin,98.6,0.0,0,0
2025-07-16,Brentwood,88.9,0.0,0,0
2025-07-16,Spring Hill,97.5,0.1,1,0
2025-07-16,Nashville,91.4,0.29,1,0
2025-07-17,Nolensville,93.3,0.0,0,0
2025-07-17,Franklin,74.5,0.0,0,0
2025-07-17,Brentwood,92.9,0.0,0,0
2025-07-17,Spring Hill,83.4,0.0,0,0
2025-07-17,Nashville,88.2,0.0,0,0
2025-07-18,Nolensville,102.2,0.48,1,0
2025-07-18,Franklin,90.7,0.0,0,0
2025-07-18,Brentwood,90.1,0.74,1,0
2025-07-18,Spring Hill,93.6,0.0,0,0
2025-07-18,Nashville,90.2,0.0,0,0
2025-07-19,Nolensville,89.3,0.34,1,0
2025-07-19,Franklin,87.4,0.07,1,0
2025-07-19,Brentwood,91.5,0.16,1,0
2025-07-19,Spring Hill,94.9,0.0,0,0
2025-07-19,Nashville,86.6,0.63,1,0
2025-07-20,Nolensville,87.6,0.0,0,0
2025-07-20,Franklin,87.1,0.34,1,0
2025-07-20,Brentwood,85.7,0.0,0,0
2025-07-20,Spring Hill,102.0,0.0,0,0
2025-07-20,Nashville,100.7,1.17,1,1
2025-07-21,Nolensville,87.5,0.32,1,0
2025-07-21,Franklin,87.9,0.0,0,0
2025-07-21,Brentwood,97.7,0.23,1,0
2025-07-21,Spring Hill,96.6,0.14,1,0
2025-07-21,Nashville,98.7,0.06,1,0
2025-07-22,Nolensville,81.5,1.04,1,1
2025-07-22,Franklin,83.5,0.0,0,0
2025-07-22,Brentwood,90.0,0.0,0,0
2025-07-22,Spring Hill,91.1,0.5,1,0
2025-07-22,Nashville,75.7,0.0,0,0
2025-07-23,Nolensville,85.8,0.0,0,0
2025-07-23,Franklin,78.7,0.0,0,0
2025-07-23,Brentwood,89.7,0.0,0,0
2025-07-23,Spring Hill,76.9,0.08,1,0
2025-07-23,Nashville,93.4,0.0,0,0
2025-07-24,Nolensville,84.3,0.0,0,0
2025-07-24,Franklin,97.5,0.0,0,0
2025-07-24,Brentwood,92.3,0.0,0,0
2025-07-24,Spring Hill,86.2,0.66,1,0
2025-07-24,Nashville,86.8,0.0,0,0
2025-07-25,Nolensville,93.0,0.0,0,0
2025-07-25,Franklin,83.2,0.69,1,0
2025-07-25,Brentwood,77.4,0.08,1,0
2025-07-25,Spring Hill,81.4,0.16,1,0
2025-07-25,Nashville,90.3,0.3,1,0
2025-07-26,Nolensville,93.1,0.78,1,0
2025-07-26,Franklin,76.8,0.0,0,0
2025-07-26,Brentwood,97.1,0.0,0,0
2025-07-26,Spring Hill,86.6,0.0,0,0
2025-07-26,Nashville,100.3,0.0,0,0
2025-07-27,Nolensville,82.9,0.0,0,0
2025-07-27,Franklin,75.0,0.0,0,0
2025-07-27,Brentwood,92.4,0.0,0,0
2025-07-27,Spring Hill,91.9,0.08,1,0
2025-07-27,Nashville,81.2,0.0,0,0
2025-07-28,Nolensville,93.6,0.0,0,0
2025-07-28,Franklin,90.6,0.22,1,0
2025-07-28,Brentwood,91.3,0.0,0,0
2025-07-28,Spring Hill,89.9,0.0,0,0
2025-07-28,Nashville,81.8,0.0,0,0
2025-07-29,Nolensville,94.2,0.0,0,0
2025-07-29,Franklin,92.7,0.0,0,0
2025-07-29,Brentwood,88.1,0.6,1,0
2025-07-29,Spring Hill,101.4,0.09,1,0
2025-07-29,Nashville,86.2,0.0,0,0
2025-07-30,Nolensville,86.5,0.0,0,0
2025-07-30,Franklin,93.5,0.0,0,0
2025-07-30,Brentwood,83.8,0.0,0,0
2025-07-30,Spring Hill,93.1,0.18,1,0
2025-07-30,Nashville,80.4,0.0,0,0
2025-07-31,Nolensville,88.5,0.0,0,0
2025-07-31,Franklin,84.4,0.0,0,0
2025-07-31,Brentwood,89.2,0.0,0,0
2025-07-31,Spring Hill,90.8,0.0,0,0
2025-07-31,Nashville,77.2,0.2,1,0
2025-08-01,Nolensville,87.5,0.0,0,0
2025-08-01,Franklin,92.7,0.0,0,0
2025-08-01,Brentwood,91.7,0.12,1,0
2025-08-01,Spring Hill,85.9,0.0,0,0
2025-08-01,Nashville,90.2,0.24,1,0
2025-08-02,Nolensville,82.0,0.0,0,0
2025-08-02,Franklin,86.7,0.0,0,0
2025-08-02,Brentwood,89.5,0.0,0,0
2025-08-02,Spring Hill,80.7,0.0,0,0
2025-08-02,Nashville,91.0,0.0,0,0
2025-08-03,Nolensville,87.9,0.0,0,0
2025-08-03,Franklin,91.2,0.0,0,0
2025-08-03,Brentwood,86.5,0.0,0,0
2025-08-03,Spring Hill,99.0,0.0,0,0
2025-08-03,Nashville,89.4,0.0,0,0
2025-08-04,Nolensville,92.0,0.49,1,0
2025-08-04,Franklin,85.8,0.0,0,0
2025-08-04,Brentwood,88.7,0.16,1,0
2025-08-04,Spring Hill,98.4,0.45,1,0
2025-08-04,Nashville,81.6,0.0,0,0
2025-08-05,Nolensville,96.4,0.26,1,0
2025-08-05,Franklin,93.1,0.0,0,0
2025-08-05,Brentwood,76.1,0.76,1,0
2025-08-05,Spring Hill,89.8,0.0,0,0
2025-08-05,Nashville,81.1,0.43,1,0
2025-08-06,Nolensville,97.5,0.17,1,0
2025-08-06,Franklin,83.0,0.25,1,0
2025-08-06,Brentwood,87.5,0.0,0,0
2025-08-06,Spring Hill,93.5,0.0,0,0
2025-08-06,Nashville,90.2,0.0,0,0
2025-08-07,Nolensville,85.7,0.0,0,0
2025-08-07,Franklin,89.0,1.1,1,0
2025-08-07,Brentwood,89.6,0.0,0,0
2025-08-07,Spring Hill,78.2,0.0,0,0
2025-08-07,Nashville,87.7,0.0,0,0
2025-08-08,Nolensville,90.3,0.14,1,0
2025-08-08,Franklin,97.2,0.0,0,0
2025-08-08,Brentwood,84.3,0.0,0,0
2025-08-08,Spring Hill,86.3,0.0,0,0
2025-08-08,Nashville,90.3,0.0,0,0
2025-08-09,Nolensville,88.3,0.0,0,0
2025-08-09,Franklin,75.2,0.81,1,0
2025-08-09,Brentwood,93.8,0.0,0,0
2025-08-09,Spring Hill,91.7,0.0,0,0
2025-08-09,Nashville,73.0,0.0,0,0
2025-08-10,Nolensville,67.6,0.0,0,0
2025-08-10,Franklin,86.9,0.0,0,0
2025-08-10,Brentwood,90.1,0.42,1,0
2025-08-10,Spring Hill,84.1,0.0,0,0
2025-08-10,Nashville,91.8,0.0,0,0
2025-08-11,Nolensville,94.9,0.0,0,0
2025-08-11,Franklin,76.4,0.0,0,0
2025-08-11,Brentwood,75.8,0.0,0,0
2025-08-11,Spring Hill,89.8,0.0,0,0
2025-08-11,Nashville,92.4,0.0,0,0
2025-08-12,Nolensville,83.2,0.3,1,0
2025-08-12,Franklin,89.7,0.0,0,0
2025-08-12,Brentwood,85.1,0.0,0,0
2025-08-12,Spring Hill,94.0,0.0,0,0
2025-08-12,Nashville,89.2,0.0,0,0
2025-08-13,Nolensville,82.5,0.0,0,0
2025-08-13,Franklin,83.1,0.31,1,0
2025-08-13,Brentwood,84.7,0.0,0,0
2025-08-13,Spring Hill,75.5,0.0,0,0
